"","X.4","X.3","X.2","X.1","X","SampleNo","NACount","NAcountno2","row","PlateNo","WellNo","SampleNo.1","match","Year","Month","Day","State","nearestCity","countryCode","Pop","Lat","Long","BoxID","latitude","longitude","flyway","flyway2","Genetic_Group","Genetic_Group2","yearSampled","monthSampled","daySampled","julianDaySampled","Transmitter","bandNumber","bandmatch","generalSampleType","newOrRecap","observerName","aliveOrDead","nestlingAge","laydateForAnalysis","howLaydateEstimated","sexBird","phaseFAC","stateProv","hallux","tarsus","tail","wing","fatScore","billDepth","culmen","mass","subterminal","cropScore","CG10_top1","CG11_phlpp1","CG12_peak1","CG13_szt2","CG14_cry1","CG15_cpne4","CG2_clock","CG3_nacc2","CG4_cpne4","CG5_scn5a","CG6_lmbr1","CG7_htr2c","CG8_npas2","CG9_npas2","lfmm1","lfmm10","lfmm12","lfmm13","lfmm14","lfmm15","lfmm2","lfmm3","lfmm4","lfmm5","lfmm6","lfmm7","lfmm8","lfmm9","lfmm11","CG1_mybbp1a","D1_80perc","D2__80perc","D3__80perc","D4__80perc","wc2.0_bio_30s_14","wc2.0_bio_30s_13","wc2.0_bio_30s_04","Latcat1","amke_CG10_top1_A","amke_CG11_phlpp1_C","amke_CG12_peak1_T","amke_CG13_szt2_A","amke_CG14_cry1_C","amke_CG15_cpne4_A","amke_CG2_clock_C","amke_CG3_nacc2_G","amke_CG4_cpne4_C","amke_CG5_scn5a_C","amke_CG6_lmbr1_C","amke_CG7_htr2c_T","amke_CG8_npas2_T","amke_CG9_npas2_T","amke_lfmm1_G","amke_lfmm10_A","amke_lfmm12_C","amke_lfmm13_T","amke_lfmm14_G","amke_lfmm15_T","amke_lfmm2_A","amke_lfmm3_T","amke_lfmm4_G","amke_lfmm5_G","amke_lfmm6_A","amke_lfmm7_A","amke_lfmm8_T","amke_lfmm9_T","amke_lfmm11","amke_CG1_mybbp1a_G","D1","D2","D3","D4"
"1448",1448,1448,1448,366,366,"18N00549",9,9,182,"AMKE_B1","H4","18N00549",FALSE,2018,"MAY",15,"WI","Arlington","USA",195,43.1923,-89.2318,NA,43.1923,-89.2318,"east","central","east","east",2018,"MAY",15,135,0,"183350816",FALSE,"Feathers","New","Janet Eschenbauch","Live",NA,NA,NA,"Male","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,NA,NA,1,0,NA,0,NA,1,1,0,NA,NA,0,0,0,1,1,0,1,1,0,NA,0,1,0,-0.617755119,-0.826037858,-0.547085831,-0.049557478,30,104,1105.061621,"(41.8,43.7]",0,1,NA,NA,0,NA,NA,1,0,NA,0,NA,1,1,0,NA,NA,0,0,0,1,1,0,1,1,0,NA,0,1,0,-0.686904973587756,-0.278197461539396,-1.40584842958148,-0.018354230659024
"1449",1449,1449,1449,367,367,"18N00666",1,0,285,"AMKE_B3","A3","18N00666",FALSE,2018,"JUN",23,"WI","Arlington","USA",195,43.1923,-89.2318,NA,43.1923,-89.2318,"east","central","east","east",2018,"JUN",23,174,0,"183350878",FALSE,"Feathers","New","Janet Eschenbauch","Live",15,119,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0,0,1,1,1,1,0,0,2,0,0,0,0,NA,-1.443608408,1.244462884,-1.495343351,0.97918166,30,104,1105.061621,"(41.8,43.7]",0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0,0,1,1,1,1,0,0,2,0,0,0,0,NA,-1.23342930129538,0.1347733713497,-0.435162718748469,1.82180060137333
"1450",1450,1450,1450,370,370,"16N1826",1,1,1297,"4","B3","16N1826",FALSE,2016,"JUN",12,"WI","Plainfield","USA",195,43.1927,-89.2212,NA,43.1927,-89.2212,"east","central","east","east",2016,"JUN",12,163,0,"183334709",FALSE,"Feathers","New","Janet Eschenbauch","Live",17,106,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,2,0,1,0,2,0,NA,2,0,0,0,1.027491047,2.081112407,1.279872684,0.892465862,30,104,1105.503714,"(41.8,43.7]",2,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,2,0,1,0,2,0,NA,2,0,0,0,1.53497777105755,-0.0448396766677632,1.02363449291545,0.439160681174295
"1451",1451,1451,1451,375,375,"18N00649",1,0,296,"AMKE_B3","B2","18N00649",FALSE,2018,"JUN",29,"WI","Arlington","USA",195,43.1942,-89.2146,NA,43.1942,-89.2146,"east","central","east","east",2018,"JUN",29,180,0,"189311108",FALSE,"Feathers","New","Janet Eschenbauch","Live",19,121,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,2,2,2,0,2,2,0,0,1,0,NA,-1.714678694,-0.578206824,1.198304005,-0.467725277,30,103,1106.092299,"(41.8,43.7]",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,2,2,2,0,2,2,0,0,1,0,NA,-1.54311577612412,-0.359297680776926,0.711574296236681,-0.00357640273154219
"1452",1452,1452,1452,377,377,"16N1829",0,0,1299,"4","B5","16N1829",FALSE,2016,"JUN",12,"WI","Plainfield","USA",195,43.1955,-89.2117,NA,43.1955,-89.2117,"east","central","east","east",2016,"JUN",12,163,0,"183334735",FALSE,"Feathers","New","Janet Eschenbauch","Live",17,106,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,1,1,0,1,0,2,1,0,1,2,1,1,2,2,0,0,2,0,0,1,0,2,2,0,1.303917191,0.446192602,0.159787024,-1.24708797,30,103,1106.092299,"(41.8,43.7]",2,0,2,0,0,0,1,1,0,1,0,2,1,0,1,2,1,1,2,2,0,0,2,0,0,1,0,2,2,0,1.66787627306019,0.379252829700289,-1.22060869270224,0.267887532784916
"1453",1453,1453,1453,379,379,"18N00555",0,0,178,"AMKE_B1","G12","18N00555",FALSE,2018,"MAY",26,"WI","Poynette","USA",195,43.2351,-89.1743,NA,43.2351,-89.1743,"east","central","east","east",2018,"MAY",26,146,0,"183350822",FALSE,"Feathers","New","Janet Eschenbauch","Live",NA,NA,NA,"Male","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,1,0,1,0,1,1,1,2,0,-1.046500568,1.095485448,1.333326453,-0.217047436,30,101,1098.890875,"(41.8,43.7]",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,1,0,1,0,1,1,1,2,0,-1.0631667405343,0.496298759957093,0.32335186360264,-0.279409976762007
"1454",1454,1454,1454,362,362,"16N1830",0,0,1300,"4","B6","16N1830",FALSE,2016,"JUN",12,"WI","Plainfield","USA",195,43.2501,-89.2451,NA,43.2501,-89.2451,"east","central","east","east",2016,"JUN",12,163,0,"183334743",FALSE,"Feathers","New","Janet Eschenbauch","Live",12,111,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0,1,2,1,0,0,2,2,1,0,0,0,0,1.159648557,0.417195888,-1.087385875,1.401481697,30,103,1101.120968,"(41.8,43.7]",2,0,2,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0,1,2,1,0,0,2,2,1,0,0,0,0,1.51426521321349,-0.682581389466185,0.994881209625856,0.773794737846716
"1455",1455,1455,1455,363,363,"18N00669",1,0,287,"AMKE_B3","A5","18N00669",FALSE,2018,"JUN",23,"WI","Poynette","USA",195,43.2501,-89.2451,NA,43.2501,-89.2451,"east","central","east","east",2018,"JUN",23,174,0,"183350896",FALSE,"Feathers","New","Janet Eschenbauch","Live",25,109,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,2,2,0,1,2,2,1,1,0,NA,-1.812657569,-1.400255986,-1.449289196,-0.03849256,30,103,1101.120968,"(41.8,43.7]",0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,2,2,0,1,2,2,1,1,0,NA,-1.53791602883573,-0.985059172980394,-2.23400749366104,-0.724634321532883
"1456",1456,1456,1456,378,378,"17N02597",1,1,1272,"1","H3","17N02597",FALSE,2017,"JUN",7,"WI","Columbia","USA",195,43.2521,-89.194,NA,43.2521,-89.194,"east","central","east","east",2017,"JUN",7,158,0,"183350654",FALSE,"Feathers","New","Janet Eschenbauch","Live",17,101,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,NA,0,1,1,1,0,1,2,1,2,1,0,1,2,1,1,1,1,1,2,2,1,2,0,0,0.831169764,0.628441616,0.233660743,0.647824728,30,102,1099.932496,"(41.8,43.7]",2,0,1,1,0,NA,0,1,1,1,0,1,2,1,2,1,0,1,2,1,1,1,1,1,2,2,1,2,0,0,0.737033871895188,-0.622992275106238,-1.98128905193167,-0.261490773268863
"1457",1457,1457,1457,386,386,"17N02599",0,0,1274,"1","H5","17N02599",FALSE,2017,"JUN",7,"WI","Columbia","USA",195,43.2521,-89.1105,NA,43.2521,-89.1105,"east","central","east","east",2017,"JUN",7,158,0,"183350664",FALSE,"Feathers","New","Janet Eschenbauch","Live",14,104,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,0,0,0,0,0,0,0,1,2,0,1,1,1,1,0,1,1,0,2,1,2,2,0,2,2,2,0,0.900903394,-0.54188061,-0.544523304,0.158703388,30,101,1096.590718,"(41.8,43.7]",2,1,2,0,0,0,0,0,0,0,1,2,0,1,1,1,1,0,1,1,0,2,1,2,2,0,2,2,2,0,1.17327829815383,-0.538205138238333,0.781937635353515,-0.60080945182686
"1458",1458,1458,1458,387,387,"18N00660",1,0,288,"AMKE_B3","A6","18N00660",FALSE,2018,"JUN",15,"WI","Doylestown","USA",195,43.2521,-89.1105,NA,43.2521,-89.1105,"east","central","east","east",2018,"JUN",15,166,0,"183350846",FALSE,"Feathers","New","Janet Eschenbauch","Live",17,109,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,NA,-1.397786938,-0.942397928,-1.596672808,-0.965743559,30,101,1096.590718,"(41.8,43.7]",0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,NA,-1.59212189944809,-0.872515216663488,0.802758974400523,0.0701110441803637
"1459",1459,1459,1459,381,381,"17N02598",2,2,1273,"1","H4","17N02598",FALSE,2017,"JUN",7,"WI","Columbia","USA",195,43.2536,-89.1645,NA,43.2536,-89.1645,"east","central","east","east",2017,"JUN",7,158,0,"183350659",FALSE,"Feathers","New","Janet Eschenbauch","Live",25,93,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,0,0,0,0,0,0,NA,0,2,1,0,2,0,0,1,2,0,1,0,1,1,1,2,1,2,0,0,1.056946562,-0.392641627,-0.232084741,0.39009555,30,101,1098.747486,"(41.8,43.7]",2,0,NA,0,0,0,0,0,0,NA,0,2,1,0,2,0,0,1,2,0,1,0,1,1,1,2,1,2,0,0,0.912679774077668,0.0395100163858495,0.353480779684456,-0.235030284153046
"1460",1460,1460,1460,382,382,"16N1837",2,2,1303,"4","B9","16N1837",FALSE,2016,"JUN",12,"WI","Plainfield","USA",195,43.2536,-89.1645,NA,43.2536,-89.1645,"east","central","east","east",2016,"JUN",12,163,0,"183334780",FALSE,"Feathers","New","Janet Eschenbauch","Live",25,98,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,0,0,NA,0,2,NA,2,0,1,0,2,0,0,1,0,1,1,0,0,1,2,0,2,2,0,0.250983669,0.143509625,0.18285544,-0.548913402,30,101,1098.747486,"(41.8,43.7]",1,0,0,2,0,0,0,NA,0,2,NA,2,0,1,0,2,0,0,1,0,1,1,0,0,1,2,0,2,2,0,-0.384667733237116,2.47772209607089,-0.862589940117451,-1.38535709640706
"1461",1461,1461,1461,383,383,"18N00661",3,3,280,"AMKE_B2","H8","18N00661",FALSE,2018,"JUN",15,"WI","Wyocena","USA",195,43.2907,-89.1603,NA,43.2907,-89.1603,"east","central","east","east",2018,"JUN",15,166,0,"183350852",FALSE,"Feathers","New","Janet Eschenbauch","Live",14,112,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,1,1,1,1,0,1,0,2,0,1,0,0,1,0,1,1,0,2,0,0,2,2,0,0.536134193,-1.563435785,-0.37814704,-0.555640518,30,101,1095.916655,"(41.8,43.7]",1,NA,NA,NA,0,0,0,1,1,1,1,0,1,0,2,0,1,0,0,1,0,1,1,0,2,0,0,2,2,0,-0.158007176902952,-0.493656047224923,-2.06608554095091,-1.26547249270443
"1462",1462,1462,1462,380,380,"18N00650",1,0,297,"AMKE_B3","B3","18N00650",FALSE,2018,"JUN",29,"WI","Wyocena","USA",195,43.2932,-89.1708,NA,43.2932,-89.1708,"east","central","east","east",2018,"JUN",29,180,0,"189311112",FALSE,"Feathers","New","Janet Eschenbauch","Live",24,116,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,1,0,1,0,2,0,0,0,2,1,0,0,1,2,0,0,0,1,2,0,1,0,NA,1.201302693,0.111868026,0.20231548,-1.559948964,30,102,1095.352701,"(41.8,43.7]",1,0,1,0,0,0,1,1,0,1,0,2,0,0,0,2,1,0,0,1,2,0,0,0,1,2,0,1,0,NA,0.336065936546076,1.32802385200572,-1.15960061365802,0.0148249664723232
"1463",1463,1463,1463,384,384,"18N00670",1,0,286,"AMKE_B3","A4","18N00670",FALSE,2018,"JUN",27,"WI","Wyocena","USA",195,43.2946,-89.1535,NA,43.2946,-89.1535,"east","central","east","east",2018,"JUN",27,178,0,"183350898",FALSE,"Feathers","New","Janet Eschenbauch","Live",16,122,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,1,2,0,1,0,0,1,2,1,1,2,1,1,1,0,0,0,0,0,0,2,NA,-1.92076121,-0.427677003,1.525323295,-0.638207268,30,101,1096.947125,"(41.8,43.7]",0,1,0,0,1,1,0,0,1,2,0,1,0,0,1,2,1,1,2,1,1,1,0,0,0,0,0,0,2,NA,-1.45466895475082,-0.128547143650303,-2.49907342786447,-1.54544317305191
"1464",1464,1464,1464,385,385,"16N1834",0,0,1301,"4","B7","16N1834",FALSE,2016,"JUN",12,"WI","Plainfield","USA",195,43.3,-89.1204,NA,43.3,-89.1204,"east","central","east","east",2016,"JUN",12,163,0,"183334768",FALSE,"Feathers","New","Janet Eschenbauch","Live",13,110,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,1,1,0,1,0,0,2,1,0,0,0.758771212,1.980355339,0.393227737,0.698842915,30,101,1096.917421,"(41.8,43.7]",2,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,1,1,0,1,0,0,2,1,0,0,0.864255514283896,1.11654968857253,-1.92284714611165,2.0655058977061
"1465",1465,1465,1465,388,388,"16N1835",0,0,1302,"4","B8","16N1835",FALSE,2016,"JUN",12,"WI","Plainfield","USA",195,43.3053,-89.1105,NA,43.3053,-89.1105,"east","central","east","east",2016,"JUN",12,163,0,"183334773",FALSE,"Feathers","New","Janet Eschenbauch","Live",19,104,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,1,1,0,0,0,2,2,0,1,0,1,0,2,2,0,1,0,1,2,1,2,1,2,0,1.018543376,0.08816722,-0.981186102,0.028890911,30,101,1097.60897,"(41.8,43.7]",2,0,2,0,0,0,1,1,0,0,0,2,2,0,1,0,1,0,2,2,0,1,0,1,2,1,2,1,2,0,1.50062058705013,-0.496195685349723,-0.499504724342418,1.65737868672844
"1466",1466,1466,1466,389,389,"18N00668",3,3,279,"AMKE_B2","H7","18N00668",FALSE,2018,"JUN",23,"WI","Pardeeville","USA",195,43.3053,-89.1105,NA,43.3053,-89.1105,"east","central","east","east",2018,"JUN",23,174,0,"183350892",FALSE,"Feathers","New","Janet Eschenbauch","Live",23,111,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,2,0,1,1,2,0,0,2,0,2,1,-0.16645875,-0.924329328,0.404893735,-0.816534144,30,101,1097.60897,"(41.8,43.7]",0,NA,NA,NA,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,2,0,1,1,2,0,0,2,0,2,1,-0.574365560361791,-0.473476515045275,0.0573584796871212,-0.761145506392575
"1467",1467,1467,1467,340,340,"17N02607",0,0,1276,"1","H7","17N02607",FALSE,2017,"JUN",10,"WI","waushara","USA",196,44.197983,-89.6377,NA,44.197983,-89.6377,"east","central","east","east",2017,"JUN",10,161,0,"183350702",FALSE,"Feathers","New","Janet Eschenbauch","Live",18,103,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0.762019952,-0.469144219,0.547673098,0.767051738,24,103,1134.495939,"(43.7,67.6]",2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,1,0,0,1.3433803224599,-0.973892073371235,0.293630971592019,-0.287806303477619
"1468",1468,1468,1468,322,322,"18N00645",0,0,171,"AMKE_B1","G5","18N00645",FALSE,2018,"JUL",2,"WI","Plainfield","USA",196,44.2158,-89.677883,NA,44.2158,-89.677883,"east","central","east","east",2018,"JUL",2,183,0,"189311128",FALSE,"Feathers","New","Janet Eschenbauch","Live",NA,NA,NA,"Female","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,2,2,1,0,1,0,0,-0.836118757,-0.614705354,-0.502767216,-0.938368446,24,103,1133.328676,"(43.7,67.6]",0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,2,2,1,0,1,0,0,-1.0631667405343,0.496298759957093,0.32335186360264,-0.279409976762007
"1469",1469,1469,1469,320,320,"18N00644",1,1,170,"AMKE_B1","G4","18N00644",FALSE,2018,"JUL",2,"WI","Plainfield","USA",196,44.2245,-89.677917,NA,44.2245,-89.677917,"east","central","east","east",2018,"JUL",2,183,0,"189311127",FALSE,"Feathers","New","Janet Eschenbauch","Live",NA,NA,NA,"Female","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,NA,2,2,0,0,-1.280376826,1.142653137,-0.266361722,1.201162875,24,103,1136.183475,"(43.7,67.6]",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,NA,2,2,0,0,-1.22279154988305,0.462310793675856,-0.420395335491125,1.64993607668342
"1470",1470,1470,1470,321,321,"18N00657",1,0,294,"AMKE_B3","A12","18N00657",FALSE,2018,"JUL",28,"WI","Plainfield","USA",196,44.2245,-89.677917,NA,44.2245,-89.677917,"east","central","east","east",2018,"JUL",28,209,0,"189311142",FALSE,"Feathers","New","Janet Eschenbauch","Live",16,153,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2,2,0,0,1,0,NA,-0.025429708,0.506793551,0.725633089,0.157660323,24,103,1136.183475,"(43.7,67.6]",0,0,1,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2,2,0,0,1,0,NA,-0.44917051838759,0.837224528290892,-0.375201703426857,1.28871975951408
"1471",1471,1471,1471,317,317,"18N00559",1,0,174,"AMKE_B1","G8","18N00559",FALSE,2018,"JUN",14,"WI","Plainfield","USA",196,44.2315,-89.678133,NA,44.2315,-89.678133,"east","central","east","east",2018,"JUN",14,165,0,"183350828",FALSE,"Feathers","New","Janet Eschenbauch","Live",NA,NA,NA,"Female","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0,2,2,1,0,1,2,2,0,0,1,NA,1,-1.04818694,-0.070045457,-1.136266353,-0.002043557,24,103,1138.03526,"(43.7,67.6]",0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0,2,2,1,0,1,2,2,0,0,1,NA,1,-1.2374404891996,0.400449266471254,1.19392855993059,0.505405518041182
"1472",1472,1472,1472,318,318,"17N02626",0,0,1309,"5","H6","17N02626",FALSE,2017,"JUL",24,"WI","Waushara","USA",196,44.2315,-89.678133,NA,44.2315,-89.678133,"east","central","east","east",2017,"JUL",24,205,0,"183350806",FALSE,"Feathers","New","Janet Eschenbauch","Live",21,144,"Based on nestling age","Male","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,2,1,1,1,1,0,0,1.144168097,0.238734195,0.823992957,-0.710998057,24,103,1138.03526,"(43.7,67.6]",2,0,2,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,2,1,1,1,1,0,0,1.48234244299005,0.0260806185906374,-0.307535035314363,-1.93824406718166
"1473",1473,1473,1473,319,319,"18N00655",1,0,299,"AMKE_B3","B5","18N00655",FALSE,2018,"JUL",13,"WI","Plainfield","USA",196,44.2315,-89.678133,NA,44.2315,-89.678133,"east","central","east","east",2018,"JUL",13,194,0,"189311134",FALSE,"Feathers","New","Janet Eschenbauch","Live",18,136,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,2,2,0,0,0,1,0,NA,-0.820633645,0.528725085,0.853510984,-1.748298414,24,103,1138.03526,"(43.7,67.6]",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,2,2,0,0,0,1,0,NA,-1.06010999675781,1.58610207199353,0.486810491603022,-1.04685516788485
"1474",1474,1474,1474,326,326,"18N00556",0,0,187,"AMKE_B1","H9","18N00556",FALSE,2018,"JUN",1,"WI","Plainfield","USA",196,44.235617,-89.669233,NA,44.235617,-89.669233,"east","central","east","east",2018,"JUN",1,152,0,"183350825",FALSE,"Feathers","New","Janet Eschenbauch","Live",NA,NA,NA,"Female","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,1,1,0,1,0,1,2,1,0,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,-1.203211697,1.399029778,-0.478322662,-1.080038589,24,104,1141.578754,"(43.7,67.6]",0,0,0,1,1,0,1,1,0,1,0,1,2,1,0,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,-1.01591954756528,1.07580598864813,-2.62198770403316,1.49307561055148
"1475",1475,1475,1475,327,327,"18N00548",0,0,183,"AMKE_B1","H5","18N00548",FALSE,2018,"MAY",23,"WI","Plainfield","USA",196,44.235617,-89.669233,NA,44.235617,-89.669233,"east","central","east","east",2018,"MAY",23,143,0,"183334797",FALSE,"Feathers","Recap","Janet Eschenbauch","Live",NA,NA,NA,"Male","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,2,1,1,1,0,0,1,1,0,0,1,0,-1.512957018,0.325395078,1.554750605,-0.603382044,24,104,1141.578754,"(43.7,67.6]",0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,2,1,1,1,0,0,1,1,0,0,1,0,-1.17151711504704,0.423758392583712,-0.671717591924227,-1.82718581293295
"1476",1476,1476,1476,328,328,"18N00663",5,5,282,"AMKE_B2","H10","18N00663",FALSE,2018,"JUN",16,"WI","Plainfield","USA",196,44.235617,-89.669233,NA,44.235617,-89.669233,"east","central","east","east",2018,"JUN",16,167,0,"183350861",FALSE,"Feathers","New","Janet Eschenbauch","Live",16,111,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,0,NA,0,1,NA,0,0,1,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,2,0,-0.687396449,-1.310932722,-0.602661925,-0.352025599,24,104,1141.578754,"(43.7,67.6]",0,NA,NA,NA,1,0,NA,0,1,NA,0,0,1,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,2,0,-0.728592044416283,-1.09169258122222,-2.0130856417728,-0.416347894010972
"1477",1477,1477,1477,323,323,"18N00554",0,0,168,"AMKE_B1","G2","18N00554",FALSE,2018,"MAY",23,"WI","Plainfield","USA",196,44.26125,-89.67095,NA,44.26125,-89.67095,"east","central","east","east",2018,"MAY",23,143,0,"183350821",FALSE,"Feathers","New","Janet Eschenbauch","Live",NA,NA,NA,"Female","Breeding","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1,1,0,0,2,0,0,0,2,0,2,2,0,2,0,-0.925747575,0.451478848,0.190981525,-1.387811504,24,104,1149.138686,"(43.7,67.6]",0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1,1,0,0,2,0,0,0,2,0,2,2,0,2,0,-1.21672793135553,1.03819097926968,1.22268184322019,0.170771461368761
"1478",1478,1478,1478,324,324,"17N02616",0,0,1278,"1","H9","17N02616",FALSE,2017,"JUN",17,"WI","Waushara","USA",196,44.26125,-89.67095,NA,44.26125,-89.67095,"east","central","east","east",2017,"JUN",17,168,0,"183350768",FALSE,"Feathers","New","Janet Eschenbauch","Live",20,108,"Based on nestling age","Female","Nestling","WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,1,0,0,1,0,1,1,1,0,2,1,1,0,0,1,0,0,2,1,2,1,2,1,0,0,0.517510143,-0.995917254,0.101216622,0.573473784,24,104,1149.138686,"(43.7,67.6]",2,2,2,0,0,1,0,0,1,0,1,1,1,0,2,1,1,0,0,1,0,0,2,1,2,1,2,1,0,0,0.960970665863767,-2.10499272360538,0.0231834281896413,-0.993138189967342
